timestamp,temperature,soil_ph,soil_moisture,npk_n,npk_p,npk_k,rainfall
2025-06-16T11:50:09Z,13.93,6.11,74.3,54.24,16.11,110.01,13.87
2025-06-16T13:40:45Z,29.29,6.66,68.85,90.73,27.28,133.87,17.49
2025-06-16T14:57:17Z,24.87,6.84,64.26,77.57,33.23,176.87,6.14
2025-06-16T16:50:46Z,28.26,6.13,70.85,88.98,20.17,173.33,9.29
2025-06-16T18:44:58Z,27.69,6.42,77.89,54.74,22.3,133.95,18.61
2025-06-16T20:51:51Z,19.51,6.42,76.05,48.36,14.4,105.8,12.3
2025-06-16T22:00:44Z,27.79,6.19,67.16,94.45,32.11,179.97,21.61
2025-06-16T23:22:49Z,20.32,6.77,74.64,58.22,11.41,120.32,19.16
2025-06-17T01:48:59Z,29.47,6.98,64.86,51.22,34.25,127.55,6.32
2025-06-17T03:02:23Z,29.43,6.73,78.97,73.39,29.04,192.84,13.24
2025-06-17T04:51:24Z,27.88,6.22,68.8,77.23,21.74,163.87,10.15
2025-06-17T06:59:35Z,27.86,6.22,64.21,95.95,34.92,109.0,10.36
2025-06-17T08:37:39Z,27.25,5.86,80.38,59.53,23.15,143.11,10.4
2025-06-17T10:40:06Z,23.21,6.08,64.32,59.18,28.1,159.09,10.17
2025-06-17T12:21:49Z,22.76,6.53,76.4,52.81,15.02,104.87,21.38
2025-06-17T13:50:11Z,23.29,7.44,60.67,67.28,39.67,147.78,16.16
2025-06-17T15:13:22Z,29.79,5.82,64.13,34.58,14.13,51.12,5.72
2025-06-17T16:55:10Z,23.05,6.18,71.34,90.45,28.69,159.54,10.44
2025-06-17T19:26:45Z,27.91,6.02,76.95,39.62,30.22,112.74,13.69
2025-06-17T21:13:14Z,24.83,6.43,61.26,78.98,23.56,184.67,18.61
2025-06-17T22:44:40Z,25.84,5.63,63.21,87.72,36.73,101.07,11.05
2025-06-18T00:12:10Z,26.05,5.87,73.71,49.89,34.32,161.15,15.87
2025-06-18T01:59:08Z,27.13,6.31,62.7,66.83,37.85,172.0,19.81
2025-06-18T03:58:27Z,22.37,6.26,64.84,55.2,23.03,148.66,11.3
2025-06-18T05:09:29Z,24.89,6.74,65.36,75.91,36.04,156.55,19.94
2025-06-18T06:54:50Z,16.88,6.28,78.4,34.75,14.52,147.06,18.91
2025-06-18T08:55:37Z,22.11,5.92,63.0,59.95,28.02,115.4,11.19
2025-06-18T10:39:28Z,29.05,5.69,87.85,51.01,28.56,151.95,16.53
2025-06-18T12:36:54Z,24.88,5.88,62.15,84.58,37.81,178.83,11.42
2025-06-18T14:27:34Z,28.96,6.46,71.64,66.55,17.33,176.02,15.87
2025-06-18T16:03:34Z,12.86,5.84,67.11,49.2,39.93,104.11,15.67
2025-06-18T17:40:52Z,15.88,6.81,69.97,54.42,23.39,184.67,11.8
2025-06-18T19:11:26Z,24.21,6.49,68.87,97.98,26.96,135.18,11.73
2025-06-18T21:44:51Z,20.05,6.48,75.54,45.39,10.51,144.44,13.35
2025-06-18T22:58:36Z,19.83,6.25,55.75,27.73,24.43,263.65,12.83
2025-06-19T01:02:22Z,24.67,5.95,63.76,37.21,12.66,55.55,14.24
2025-06-19T02:24:27Z,19.96,5.79,70.81,39.92,14.29,142.04,9.83
2025-06-19T04:48:20Z,19.4,5.71,70.39,21.18,12.54,144.32,14.48
2025-06-19T06:27:11Z,28.47,6.37,80.32,50.33,38.95,158.69,8.84
2025-06-19T08:06:17Z,25.41,7.08,68.06,72.91,34.02,121.54,10.35
2025-06-19T09:24:26Z,23.84,6.6,64.41,74.46,39.48,168.57,7.33
2025-06-19T11:17:25Z,15.84,6.43,65.46,70.35,39.26,120.56,12.66
2025-06-19T13:34:11Z,21.56,6.12,64.57,73.36,32.05,161.37,20.84
2025-06-19T15:12:23Z,17.02,6.59,58.73,33.15,23.75,160.76,12.47
2025-06-19T16:34:23Z,24.15,6.46,88.25,58.51,23.57,181.52,13.57
2025-06-19T18:29:07Z,22.59,6.25,64.68,34.84,10.12,50.57,14.48
2025-06-19T20:13:57Z,29.43,6.1,72.07,59.18,20.81,192.26,12.57
2025-06-19T22:03:29Z,26.81,6.48,61.24,63.76,32.93,123.66,17.33
2025-06-19T23:39:46Z,15.55,6.36,57.7,21.39,16.66,295.43,21.77
2025-06-20T01:00:29Z,16.28,6.12,74.56,21.13,13.6,144.14,17.39
2025-06-20T03:06:57Z,24.64,5.86,64.33,25.75,6.01,77.39,18.27
2025-06-20T04:29:27Z,23.47,6.47,61.33,51.25,26.6,197.33,18.45
2025-06-20T06:17:46Z,24.8,6.4,65.28,65.64,39.0,162.1,17.12
2025-06-20T08:26:27Z,18.01,6.69,73.55,57.16,13.41,141.15,14.99
2025-06-20T10:25:11Z,27.31,5.55,82.22,37.25,26.24,158.13,16.32
2025-06-20T11:59:56Z,27.86,6.27,69.68,25.68,14.96,78.97,10.01
2025-06-20T14:02:13Z,10.23,6.77,52.92,32.1,22.33,257.85,17.81
2025-06-20T15:21:02Z,27.71,6.25,76.81,41.4,29.53,142.17,18.63
2025-06-20T17:22:33Z,23.51,6.03,67.72,84.98,28.74,114.16,10.42
2025-06-20T18:53:04Z,24.28,6.46,73.66,87.04,23.06,196.89,21.29
2025-06-20T20:42:37Z,24.88,5.94,64.33,83.56,30.4,127.32,14.45
2025-06-20T22:44:11Z,24.55,6.08,77.36,97.0,21.07,168.06,22.65
2025-06-20T23:49:07Z,25.76,6.04,65.81,96.29,32.14,183.4,13.24
2025-06-21T01:58:49Z,17.07,6.81,53.76,27.95,23.38,168.32,19.36
2025-06-21T03:18:09Z,14.5,6.29,70.93,34.49,19.25,139.96,19.49
2025-06-21T05:42:28Z,22.54,6.9,62.05,66.46,23.16,105.75,9.22
2025-06-21T07:26:49Z,24.85,7.38,60.23,64.59,30.32,140.27,14.11
2025-06-21T08:38:57Z,28.56,6.01,69.31,52.77,32.94,145.67,13.48
2025-06-21T10:20:11Z,12.69,6.86,68.54,54.7,38.05,143.54,14.87
2025-06-21T12:32:40Z,24.95,5.65,61.0,24.4,12.93,61.24,7.23
2025-06-21T14:20:37Z,11.59,6.44,54.93,36.5,17.52,191.11,22.43
2025-06-21T16:22:47Z,11.87,6.26,57.59,32.34,27.47,158.14,12.7
2025-06-21T17:48:39Z,13.76,7.18,53.52,30.17,24.02,168.88,15.76
2025-06-21T19:14:26Z,21.57,6.12,71.16,88.61,29.59,154.93,17.0
2025-06-21T21:05:03Z,21.88,6.1,67.67,21.51,13.11,44.35,15.19
2025-06-21T22:45:32Z,22.68,5.87,68.19,64.34,34.12,106.25,18.27
2025-06-22T00:42:56Z,16.16,5.8,73.1,20.29,18.58,125.88,14.31
2025-06-22T01:56:42Z,23.65,5.81,61.6,25.83,9.09,52.52,15.13
2025-06-22T04:20:06Z,25.59,6.78,61.79,54.34,38.31,159.9,12.18
2025-06-22T05:53:40Z,29.9,5.86,65.84,29.68,8.66,47.7,23.32
2025-06-22T07:29:16Z,23.43,6.44,69.16,72.52,34.15,121.88,17.29
2025-06-22T09:09:40Z,17.0,6.19,77.95,26.18,17.28,120.21,17.43
2025-06-22T10:40:07Z,13.34,6.03,75.8,51.1,15.94,138.46,21.04
2025-06-22T12:33:22Z,25.35,5.97,61.52,90.6,20.2,161.84,12.96
2025-06-22T14:13:07Z,21.85,7.34,67.09,72.58,22.05,108.02,14.04
2025-06-22T16:23:36Z,24.03,7.2,65.38,60.28,22.44,145.97,10.79
2025-06-22T18:11:00Z,25.5,6.0,60.64,88.51,36.05,152.23,14.96
2025-06-22T19:48:13Z,18.3,6.32,74.19,30.17,14.93,110.65,15.48
2025-06-22T21:59:21Z,21.7,6.73,66.77,45.6,35.97,162.71,9.67
2025-06-22T23:52:08Z,24.04,6.37,62.08,91.36,35.73,172.72,8.71
2025-06-23T01:14:44Z,21.45,6.79,79.71,96.73,16.05,172.89,9.94
2025-06-23T03:08:45Z,24.0,6.17,62.26,68.76,32.49,108.5,9.87
2025-06-23T04:41:00Z,18.84,6.66,78.63,51.43,14.36,135.39,15.62
2025-06-23T06:05:33Z,27.65,6.38,62.0,67.62,28.13,104.77,17.04
2025-06-23T08:35:01Z,26.89,5.57,75.84,44.33,25.08,107.27,11.6
2025-06-23T10:08:06Z,11.6,7.47,52.39,26.7,25.22,271.24,12.19
2025-06-23T11:26:23Z,20.41,6.16,55.92,38.56,25.23,201.18,10.64
2025-06-23T13:22:31Z,23.21,5.54,78.51,24.02,18.76,144.22,13.76
2025-06-23T15:26:20Z,18.18,6.23,79.45,31.24,19.1,103.31,15.6
2025-06-23T16:55:50Z,23.95,5.52,87.63,52.83,27.82,102.17,13.92
2025-06-23T19:09:44Z,27.82,6.08,74.81,38.04,36.87,173.22,8.24
2025-06-23T20:06:58Z,29.26,6.66,64.77,76.96,28.34,121.98,12.97
2025-06-23T22:35:03Z,17.09,6.05,78.14,30.04,11.74,101.11,9.02
2025-06-24T00:18:25Z,27.48,6.41,67.62,89.41,22.5,101.6,12.95
2025-06-24T01:19:14Z,25.43,6.23,61.09,87.86,20.79,126.03,9.07
2025-06-24T03:39:46Z,23.73,6.28,78.8,82.93,23.13,183.07,11.79
2025-06-24T05:23:05Z,10.79,6.05,71.56,54.55,18.23,119.06,13.39
2025-06-24T07:02:52Z,27.54,6.1,84.58,36.55,28.06,155.34,13.16
2025-06-24T08:49:50Z,23.26,6.31,75.69,24.81,11.9,126.55,13.76
2025-06-24T10:31:35Z,26.08,6.74,78.13,54.88,21.88,172.81,16.25
2025-06-24T11:42:16Z,19.73,6.36,72.84,36.35,14.49,129.08,18.99
2025-06-24T13:34:14Z,23.71,5.87,67.03,75.33,38.76,144.9,11.52
2025-06-24T15:12:21Z,25.29,6.74,64.75,56.78,33.29,170.0,9.95
2025-06-24T17:14:52Z,26.24,6.21,60.62,70.19,31.61,168.23,15.17
2025-06-24T19:29:18Z,24.73,6.43,78.04,54.33,24.18,156.52,11.26
2025-06-24T21:23:27Z,24.36,6.81,62.46,61.99,21.11,148.22,17.99
2025-06-24T23:06:18Z,22.39,6.48,60.36,25.47,9.3,65.26,11.38
2025-06-25T00:32:40Z,26.79,6.56,63.04,89.12,24.96,111.52,10.95
2025-06-25T01:44:21Z,26.62,6.43,79.01,54.85,29.89,135.41,11.65
2025-06-25T03:59:52Z,18.57,6.3,74.97,39.57,17.11,147.33,14.98
2025-06-25T05:41:11Z,23.05,6.53,73.51,54.96,10.78,117.28,13.66
2025-06-25T07:08:43Z,25.45,6.05,68.58,63.93,29.35,147.45,7.02
2025-06-25T09:03:05Z,17.82,6.22,72.37,38.9,10.57,118.73,18.73
2025-06-25T10:52:32Z,22.13,5.95,60.3,29.09,12.49,72.09,14.28
2025-06-25T12:18:16Z,19.56,6.11,61.94,63.58,33.21,110.67,16.5
2025-06-25T14:33:31Z,20.15,6.29,66.37,28.14,6.4,78.06,15.56
2025-06-25T15:59:00Z,27.64,5.89,61.47,27.92,6.49,58.67,16.47
2025-06-25T18:19:02Z,28.63,6.06,62.16,68.16,28.55,167.71,17.5
2025-06-25T19:39:27Z,20.9,6.71,51.68,34.69,15.41,206.49,16.35
2025-06-25T21:43:00Z,23.52,5.66,67.53,24.1,5.24,78.68,17.27
2025-06-25T23:03:55Z,25.21,5.84,69.33,94.51,25.67,177.81,19.58
2025-06-26T00:39:08Z,18.84,5.5,71.38,20.45,10.43,141.97,15.79
2025-06-26T02:38:24Z,23.02,6.44,66.36,56.48,26.72,157.91,14.58
2025-06-26T04:03:33Z,27.93,6.65,65.31,84.8,34.06,143.12,12.43
2025-06-26T06:03:59Z,22.94,6.94,63.74,72.44,35.42,159.9,18.34
2025-06-26T07:44:30Z,25.59,5.72,68.69,20.07,13.27,46.8,8.61
2025-06-26T09:20:11Z,22.2,6.18,72.44,87.94,23.25,179.84,20.0
2025-06-26T11:00:30Z,24.03,6.56,62.73,50.34,39.24,114.45,16.43
2025-06-26T13:22:00Z,27.92,6.7,64.06,83.56,35.83,135.38,21.18
2025-06-26T14:43:10Z,27.98,6.26,71.65,65.7,25.88,169.87,7.15
2025-06-26T16:38:22Z,24.8,6.43,75.58,88.73,28.04,158.28,14.64
2025-06-26T18:04:58Z,22.0,6.08,73.94,20.21,19.37,131.24,13.87
2025-06-26T20:19:54Z,22.85,6.57,65.99,84.46,34.21,137.39,18.06
2025-06-26T21:54:58Z,18.4,5.72,79.67,37.56,18.57,138.09,15.28
2025-06-26T23:55:27Z,24.41,6.16,71.06,57.71,20.17,191.88,14.74
2025-06-27T01:13:12Z,28.82,5.81,60.05,24.06,8.47,41.13,14.98
2025-06-27T03:20:07Z,21.49,6.83,61.24,65.0,35.67,192.14,13.84
2025-06-27T05:07:20Z,25.09,6.25,60.99,63.4,28.31,135.22,12.81
2025-06-27T06:50:14Z,21.94,5.68,67.63,21.84,13.71,70.03,11.4
2025-06-27T08:41:52Z,28.59,6.15,68.47,35.65,12.18,50.27,15.07
2025-06-27T10:10:12Z,27.52,6.34,70.38,72.43,18.42,154.69,10.71
2025-06-27T11:57:54Z,26.75,6.23,73.68,71.91,18.62,168.79,19.53
2025-06-27T13:26:23Z,16.89,6.43,51.76,30.52,29.77,209.23,17.33
2025-06-27T15:50:59Z,23.16,6.62,65.88,41.48,22.39,175.65,18.33
2025-06-27T16:54:03Z,25.25,5.97,64.78,79.87,34.36,143.69,13.44
2025-06-27T19:21:00Z,24.39,6.62,69.15,57.02,27.27,177.92,14.59
2025-06-27T20:50:32Z,18.12,6.7,78.54,47.63,15.49,146.98,24.84
2025-06-27T22:28:31Z,19.17,6.18,73.08,39.86,18.49,101.25,21.84
2025-06-28T00:39:20Z,24.9,6.68,65.83,54.74,27.36,158.89,16.24
2025-06-28T02:10:08Z,13.45,6.22,71.93,51.79,15.57,109.48,11.43
2025-06-28T03:12:50Z,27.41,6.09,72.28,62.48,18.17,185.51,25.28
2025-06-28T05:01:56Z,25.23,6.3,65.32,71.59,36.74,192.81,18.69
2025-06-28T07:23:40Z,10.92,6.64,64.32,55.5,38.59,184.89,12.23
2025-06-28T08:45:01Z,23.66,6.39,73.86,74.88,28.64,194.79,16.44
2025-06-28T10:36:55Z,29.91,6.3,65.05,32.04,10.29,62.82,10.69
2025-06-28T12:55:29Z,24.5,6.4,62.74,54.45,29.02,177.44,10.4
2025-06-28T14:17:51Z,27.18,6.07,72.46,51.37,24.44,177.51,10.04
2025-06-28T15:47:15Z,29.03,6.11,70.4,60.13,21.44,192.68,20.93
2025-06-28T17:51:31Z,26.65,6.11,76.6,89.67,22.96,175.5,16.19
2025-06-28T19:02:53Z,12.93,6.79,79.69,50.75,14.48,134.0,12.88
2025-06-28T20:51:32Z,22.16,6.18,73.07,24.2,18.34,127.77,18.28
2025-06-28T23:24:53Z,21.87,6.52,70.33,98.76,26.18,161.03,17.69
2025-06-29T00:32:18Z,24.78,7.42,61.25,49.84,34.47,186.39,18.33
2025-06-29T02:58:13Z,19.41,6.0,61.68,79.37,25.85,187.75,8.85
2025-06-29T04:38:03Z,21.25,6.66,74.78,51.76,25.61,183.21,16.58
2025-06-29T05:50:03Z,29.11,6.89,61.59,43.45,21.25,108.84,21.8
2025-06-29T07:56:43Z,17.93,5.74,75.41,27.25,19.96,108.91,7.33
2025-06-29T09:16:14Z,21.78,6.76,61.73,66.19,26.64,189.43,20.77
2025-06-29T11:02:05Z,28.91,6.09,76.68,50.26,28.15,150.81,13.31
2025-06-29T12:45:16Z,27.7,6.0,79.3,41.12,23.79,100.18,12.2
2025-06-29T14:27:53Z,18.04,6.55,67.46,46.75,39.93,193.31,10.97
2025-06-29T16:29:56Z,27.69,5.93,70.18,53.06,28.53,160.46,17.83
2025-06-29T18:30:48Z,19.66,6.15,76.62,48.96,11.28,139.14,13.19
2025-06-29T19:37:44Z,10.0,6.22,54.8,30.06,16.14,261.97,14.0
2025-06-29T21:46:11Z,22.37,6.49,73.3,53.48,12.24,149.57,13.94
2025-06-29T22:58:59Z,24.83,5.71,65.92,36.76,14.51,66.26,19.33
2025-06-30T01:11:56Z,24.65,6.15,73.93,46.16,34.94,152.31,10.43
2025-06-30T03:06:42Z,24.56,5.88,74.06,46.69,25.45,160.94,19.32
2025-06-30T05:05:51Z,20.78,6.13,74.69,34.0,16.66,123.36,10.07
2025-06-30T06:25:38Z,20.01,5.97,70.67,27.97,11.49,143.87,6.87
2025-06-30T08:28:11Z,28.88,5.86,64.5,31.45,11.58,63.07,12.34
2025-06-30T10:13:22Z,23.82,6.41,64.33,90.39,36.51,122.52,15.04
2025-06-30T12:10:45Z,21.25,6.44,60.25,89.22,25.76,146.17,14.6
2025-06-30T13:54:41Z,24.88,5.85,62.51,62.85,32.65,104.28,11.11
2025-06-30T15:08:06Z,17.69,6.57,56.7,20.23,23.29,265.17,8.53
2025-06-30T17:24:32Z,24.56,6.05,66.99,68.55,20.18,166.77,10.01
2025-06-30T18:40:30Z,10.91,6.99,54.15,28.41,28.14,259.24,18.12
2025-06-30T20:11:13Z,24.4,5.5,66.23,60.79,23.37,146.22,18.21
2025-06-30T21:44:44Z,27.4,5.56,77.81,55.03,38.73,141.1,7.55
2025-06-30T23:37:43Z,22.13,6.8,60.46,75.95,28.05,192.97,4.45
2025-07-01T01:44:34Z,11.91,6.57,58.57,22.77,18.4,203.79,16.34
2025-07-01T02:59:54Z,23.61,5.62,69.89,97.14,27.71,155.41,14.19
2025-07-01T05:03:29Z,20.1,5.98,76.77,27.12,15.42,146.38,14.87
2025-07-01T07:15:48Z,29.31,6.9,64.79,68.56,23.58,108.42,17.53
2025-07-01T08:20:31Z,27.97,6.79,62.45,53.55,26.09,101.06,12.16
2025-07-01T10:55:08Z,25.67,6.12,69.65,98.7,37.62,150.16,11.33
2025-07-01T12:33:27Z,18.63,6.84,60.99,70.06,24.53,113.82,11.7
2025-07-01T13:44:34Z,21.93,5.75,77.54,27.54,14.17,110.13,14.53
2025-07-01T15:39:17Z,26.12,6.71,69.24,58.98,39.21,183.55,18.93
2025-07-01T17:02:04Z,14.49,6.15,62.39,56.83,26.6,125.17,12.29
2025-07-01T19:32:51Z,29.24,5.88,84.68,52.74,36.04,196.81,23.0
2025-07-01T21:11:00Z,16.46,6.2,61.31,41.87,28.14,168.97,14.75
2025-07-01T23:10:43Z,22.57,6.15,69.81,71.21,24.7,130.95,16.73
2025-07-02T00:43:17Z,26.42,6.77,63.6,62.27,29.33,101.37,7.25
2025-07-02T02:23:35Z,17.22,6.27,78.89,39.43,15.0,111.86,19.13
2025-07-02T04:03:56Z,24.99,5.98,67.15,78.39,27.39,123.27,8.67
2025-07-02T05:59:51Z,29.21,6.01,75.31,40.66,32.24,125.44,14.18
2025-07-02T07:50:17Z,29.17,6.53,73.74,76.62,21.29,199.95,8.16
2025-07-02T09:23:27Z,24.82,6.11,89.21,35.55,22.39,186.0,11.43
2025-07-02T10:41:53Z,16.54,5.88,69.38,76.54,35.98,153.78,15.99
2025-07-02T12:19:23Z,23.26,5.78,66.14,36.81,6.53,42.68,14.86
2025-07-02T14:08:41Z,22.86,5.52,62.12,58.19,37.43,164.31,13.65
2025-07-02T16:00:35Z,24.56,6.51,64.06,47.62,35.59,169.43,19.42
2025-07-02T18:05:46Z,10.54,6.22,58.85,31.92,24.83,199.78,13.54
2025-07-02T20:12:58Z,21.6,6.47,60.66,53.03,21.05,164.11,10.65
2025-07-02T21:46:25Z,29.47,5.56,67.31,27.02,14.53,60.69,24.96
2025-07-02T23:31:26Z,23.38,6.37,62.82,24.44,5.41,41.96,15.59
2025-07-03T01:06:34Z,22.95,5.69,79.94,27.54,18.44,135.92,9.17
2025-07-03T02:46:14Z,23.02,6.49,73.79,32.4,13.15,113.04,9.76
2025-07-03T04:00:25Z,20.44,5.74,73.75,21.64,12.74,141.0,19.44
2025-07-03T06:29:41Z,21.49,6.3,78.81,29.35,18.57,125.0,11.64
2025-07-03T07:33:53Z,29.41,6.41,60.03,89.57,30.38,133.08,16.16
2025-07-03T10:13:01Z,19.15,5.97,72.32,28.4,12.17,110.11,10.99
2025-07-03T11:28:11Z,15.95,6.45,77.32,49.52,14.45,147.64,12.97
2025-07-03T13:17:19Z,27.47,6.71,65.02,90.29,22.27,163.46,20.15
2025-07-03T15:04:19Z,28.85,5.62,74.52,54.88,35.27,157.07,9.38
2025-07-03T17:04:46Z,18.51,6.49,79.49,39.76,12.62,115.57,19.3
2025-07-03T18:15:53Z,24.39,6.44,80.37,44.85,22.86,104.08,22.86
2025-07-03T20:21:56Z,16.09,6.29,64.69,46.03,27.99,107.2,16.63
2025-07-03T22:01:16Z,21.67,6.17,64.77,26.24,14.08,78.29,12.23
2025-07-03T23:38:31Z,27.95,6.33,69.09,50.15,36.53,180.16,17.73
2025-07-04T01:06:18Z,27.44,5.61,65.17,95.44,36.35,128.31,19.36
2025-07-04T03:36:05Z,15.17,6.13,72.54,46.32,10.08,120.51,8.69
2025-07-04T04:46:11Z,21.14,6.63,76.25,57.01,16.08,117.12,18.17
2025-07-04T06:20:53Z,14.48,5.92,67.85,67.41,37.27,134.62,13.25
2025-07-04T08:17:54Z,17.23,6.32,72.9,21.63,16.19,139.78,15.07
2025-07-04T09:50:11Z,25.98,6.07,66.92,69.92,33.16,175.37,17.36
2025-07-04T12:13:40Z,24.74,6.72,79.12,57.89,26.74,173.71,13.15
2025-07-04T13:45:27Z,23.66,6.3,71.17,59.26,27.16,171.72,13.15
2025-07-04T15:56:09Z,18.72,6.21,75.11,27.82,10.84,103.31,21.19
2025-07-04T17:08:51Z,14.45,6.74,68.74,66.74,28.37,161.86,14.97
2025-07-04T19:28:26Z,21.61,6.06,61.33,79.06,39.63,155.29,13.85
2025-07-04T20:32:22Z,23.32,6.41,72.12,40.67,19.35,141.79,15.84
2025-07-04T22:24:24Z,25.95,6.63,64.98,56.04,28.26,148.65,17.68
2025-07-05T00:21:39Z,27.74,6.04,74.15,46.05,26.63,108.42,7.11
2025-07-05T02:25:25Z,22.31,6.42,60.36,88.35,25.93,167.49,13.92
2025-07-05T03:57:12Z,13.81,7.42,51.1,28.42,15.81,278.45,15.39
2025-07-05T05:43:34Z,28.31,6.11,68.67,99.96,30.95,178.21,12.07
2025-07-05T07:16:47Z,26.09,5.7,78.86,43.76,23.51,175.16,14.48
2025-07-05T09:10:53Z,21.99,5.8,64.03,74.67,27.36,125.39,21.72
2025-07-05T10:18:40Z,23.68,6.1,70.12,44.98,13.18,144.67,21.7
2025-07-05T12:27:11Z,28.84,5.75,72.91,49.08,24.02,122.74,10.68
2025-07-05T13:50:54Z,13.22,6.0,72.54,55.26,15.98,132.64,21.18
2025-07-05T16:24:55Z,24.33,7.12,63.9,69.01,30.93,181.09,20.24
2025-07-05T17:46:42Z,28.57,6.64,68.69,45.07,26.46,194.28,20.45
2025-07-05T19:05:19Z,20.88,6.12,64.71,28.22,12.83,57.55,11.94
2025-07-05T20:51:06Z,25.27,5.98,64.73,99.82,33.1,179.31,19.29
2025-07-05T22:38:36Z,25.68,5.91,62.95,41.86,34.81,175.85,11.46
2025-07-06T00:36:48Z,19.78,6.39,76.96,30.95,15.01,148.78,8.98
2025-07-06T02:59:44Z,24.86,6.46,80.87,47.46,27.01,158.76,12.36
2025-07-06T04:38:05Z,18.81,6.41,70.32,35.71,17.14,126.1,14.97
2025-07-06T05:59:51Z,24.91,5.58,87.94,49.55,21.81,161.96,14.31
2025-07-06T08:01:52Z,23.34,6.6,65.12,56.0,22.97,168.98,19.25
2025-07-06T09:44:27Z,13.77,6.99,63.32,56.1,31.74,120.02,17.76
2025-07-06T11:41:10Z,25.36,6.12,73.33,90.53,27.62,189.61,13.99
2025-07-06T13:01:09Z,22.87,6.53,76.8,91.81,19.91,162.63,17.88
2025-07-06T14:40:09Z,26.83,6.16,76.87,93.87,21.94,180.52,9.8
2025-07-06T16:46:26Z,27.68,6.54,66.02,99.91,35.52,107.68,20.36
2025-07-06T18:18:02Z,23.35,6.72,63.13,61.45,22.78,161.74,10.97
2025-07-06T20:07:23Z,27.28,6.79,69.37,99.85,39.7,142.14,12.45
2025-07-06T21:24:07Z,27.01,6.15,85.39,57.2,30.44,174.47,16.09
2025-07-06T23:02:59Z,25.78,5.67,60.61,61.12,27.96,145.15,12.44
2025-07-07T01:41:04Z,25.07,6.1,66.45,54.94,30.68,181.05,12.78
2025-07-07T03:29:36Z,26.85,6.33,67.04,64.45,32.43,178.59,15.5
2025-07-07T05:00:46Z,27.13,5.64,60.54,59.37,20.45,192.43,18.66
2025-07-07T06:37:02Z,11.03,6.95,50.03,28.38,16.86,202.1,13.48
2025-07-07T08:36:48Z,25.89,6.17,69.54,55.93,35.67,139.69,17.92
2025-07-07T10:14:45Z,28.18,6.31,65.1,26.18,9.84,66.26,10.77
2025-07-07T12:11:48Z,28.94,6.67,60.16,58.94,38.94,145.18,14.69
2025-07-07T13:05:26Z,21.54,6.14,76.6,38.11,15.79,108.03,16.93
2025-07-07T15:17:14Z,25.92,5.59,70.01,40.69,31.16,165.38,14.96
2025-07-07T17:07:32Z,23.42,6.49,70.77,20.12,14.93,143.5,20.29
2025-07-07T18:38:47Z,22.04,6.66,77.39,52.15,14.7,127.59,11.93
2025-07-07T20:42:25Z,20.81,6.59,76.9,37.71,14.68,121.73,18.96
2025-07-07T21:57:40Z,22.39,6.13,64.55,61.75,26.44,113.76,8.97
2025-07-08T00:04:42Z,11.88,7.44,51.98,36.05,23.35,181.19,12.23
2025-07-08T01:42:52Z,26.63,6.01,68.1,74.88,36.47,110.78,17.05
2025-07-08T03:03:17Z,18.58,6.3,70.28,25.58,16.01,132.97,7.65
2025-07-08T04:57:38Z,17.32,5.6,73.62,24.95,17.48,119.76,12.91
2025-07-08T06:36:42Z,29.02,6.33,73.48,54.35,21.41,197.04,14.17
2025-07-08T08:56:01Z,27.88,6.01,68.77,56.57,33.17,197.44,21.08
2025-07-08T11:01:29Z,22.25,7.08,64.51,46.23,30.03,173.55,17.09
2025-07-08T12:01:34Z,23.55,6.01,75.38,22.36,16.95,130.22,14.83
2025-07-08T14:16:40Z,25.23,6.54,68.79,61.62,25.95,110.16,19.57
2025-07-08T15:41:17Z,22.17,5.88,66.57,56.8,33.53,181.02,9.69
2025-07-08T17:15:56Z,21.28,6.34,76.35,56.63,28.61,150.66,10.48
2025-07-08T19:19:57Z,21.75,6.32,64.59,72.26,38.8,121.64,8.12
2025-07-08T21:14:01Z,26.3,5.92,85.16,31.52,35.86,163.99,10.76
2025-07-08T22:56:45Z,22.49,6.33,70.79,65.2,26.85,190.55,6.13
2025-07-09T00:26:04Z,16.78,7.4,54.08,25.67,24.65,249.86,10.35
2025-07-09T01:59:16Z,19.77,6.27,61.16,68.18,29.19,130.41,10.69
2025-07-09T03:40:23Z,21.36,7.01,61.87,71.55,28.23,130.5,6.65
2025-07-09T05:21:08Z,26.17,6.16,63.64,57.35,20.77,126.49,15.52
2025-07-09T07:37:09Z,22.86,6.39,72.58,22.39,10.07,114.66,13.57
2025-07-09T09:03:33Z,17.7,6.49,79.05,32.65,14.33,121.92,13.84
2025-07-09T11:20:42Z,19.89,6.35,75.09,38.41,12.53,128.19,14.2
2025-07-09T12:34:44Z,16.35,5.92,76.58,34.06,11.15,147.05,19.12
2025-07-09T14:36:16Z,13.28,6.99,53.1,31.42,19.86,229.12,12.53
2025-07-09T16:11:06Z,27.15,6.09,60.9,56.47,39.86,172.3,3.55
2025-07-09T18:28:37Z,15.96,6.44,67.58,50.66,26.95,146.15,13.33
2025-07-09T19:31:07Z,19.35,6.44,78.8,39.89,18.47,100.52,10.76
2025-07-09T21:59:59Z,22.42,6.01,78.5,58.05,17.13,105.53,17.34
2025-07-09T22:53:40Z,23.6,6.29,60.88,74.99,31.95,197.52,13.26
2025-07-10T00:58:05Z,27.84,6.23,60.27,92.3,36.0,169.4,15.38
